"ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","profit","buy"
6320,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT1","D",55,3,2.7,1.4,274,144,"Very Poor","owner-occupied",51.402865,-0.297199,87,14,6,"surbiton","Thames Water",64600,"Kingston upon Thames","rail",0,1,0,0.9687626,411000,301185.335084064,-0.267188965732204,0
4757,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE22","F",85,4,6.5,2.1,436,141,"Average","owner-occupied",51.45953,-0.074261,137,23,2,"east dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.4822064,1083000,793413.044807513,-0.267393310427042,0
7980,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","E",98,5,5.7,1.1,330,62,"Average","owner-occupied",51.545586,0.098918,67,8,4,"upney","Essex & Suffolk Water",46700,"Barking and Dagenham","tube",1,0,0,0.5710666,515000,376642.846336934,-0.268654667306923,0
5420,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM5","E",85,4,4.9,1.9,331,125,"Average","owner-occupied",51.607843,0.177031,58,71,6,"gidea park","Essex & Suffolk Water",42400,"Havering","rail",0,1,0,3.1461482,368000,269070.259017201,-0.268830817888039,0
9210,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",96,3,2.3,2.2,141,134,"Good","owner-occupied",51.50229,-0.018168,138,5,2,"south quay","Thames Water",85200,"Tower Hamlets","light_rail",0,0,1,0.0540618,754000,550749.413225879,-0.269563112432521,0
3738,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","E",227,8,7.7,4,230,120,"Poor","owner-occupied",51.455141,-0.094036,126,30,2,"north dulwich","Thames Water",76600,"Lambeth","rail",0,1,0,0.3305848,1250000,912305.124946082,-0.270155900043134,0
13073,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",123,6,4.3,1.8,197,81,"Good","rental (private)",51.400958,-0.292813,98,23,5,"berrylands","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.8966802,880000,642200.111213446,-0.270227146348357,0
6147,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","C",148,5,3.6,2,140,79,"Good","owner-occupied",51.494179,-0.128725,59,14,1,"pimlico","Thames Water",53000,"Westminster","tube",1,0,0,0.3939676,1e+06,729519.960477142,-0.270480039522858,0
10020,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM2","E",125,7,7.2,3.1,329,140,"Average","owner-occupied",51.591785,0.194251,82,35,6,"gidea park","Essex & Suffolk Water",52600,"Havering","rail",0,1,0,1.0141248,913000,666027.467879241,-0.270506606923065,0
5507,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","C",152,8,4.8,2.8,177,104,"Average","owner-occupied",51.624845,-0.271637,85,68,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.8152768,744000,542628.243550338,-0.270660962969976,0
8210,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",53,3,4.3,2.8,478,313,"Average","owner-occupied",51.422392,0.113491,26,40,5,"sidcup","Thames Water",50500,"Bexley","rail",0,1,0,1.3061828,321000,234034.827920188,-0.270919539189445,0
3174,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW6","E",245,8,11,7,262,160,"Good","owner-occupied",51.543137,-0.178071,19,43,2,"south hampstead","Thames Water",60900,"Brent","light_rail",0,0,1,0.1323582,2233000,1626870.12628407,-0.271441949716045,0
2364,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W12","D",217,5,8,3.7,190,87,"Poor","rental (social)",51.508303,-0.235905,129,10,2,"shepherds bush market","Thames Water",53900,"Hammersmith and Fulham","tube",2,0,0,0.4119882,1929000,1403314.17874799,-0.272517273847595,0
1720,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","C",54,2,1.9,1.8,207,196,"Good","owner-occupied",51.411479,-0.023867,118,43,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.118066,342000,248781.89969559,-0.272567544749738,0
15399,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","E",126,5,6.9,2.1,309,91,"Average","owner-occupied",51.583242,0.07086,92,29,4,"gants hill","Thames Water",55100,"Redbridge","tube",1,0,0,0.6077292,616000,448088.447700824,-0.272583688797364,0
11360,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE21","E",185,7,11,11,310,303,"Poor","owner-occupied",51.439301,-0.097156,88,39,3,"west dulwich","Thames Water",58200,"Southwark","rail",0,1,0,0.4157166,1182000,859712.517597315,-0.272662844672322,0
12908,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG8","C",78,4,2.2,1.5,148,102,"Good","owner-occupied",51.614552,0.021612,57,72,4,"woodford","Thames Water",59400,"Redbridge","tube",1,0,0,0.857532,356000,258486.347481259,-0.273914754266125,0
12005,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","C",68,3,1.9,1.1,149,87,"Good","owner-occupied",51.417133,-0.023695,65,42,4,"beckenham junction","Thames Water",56300,"Bromley","light_rail",0,2,1,0.4890418,416000,301850.02087394,-0.274398988283798,0
14461,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW14","C",77,3,2.6,2.5,200,190,"Average","owner-occupied",51.448252,-0.442859,193,18,6,"heathrow terminal 4","Affinity Water",49000,"Hounslow","tube",1,1,0,1.5727634,279000,202362.994458962,-0.274684607673972,0
1737,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE23","D",80,3,4.1,2.2,290,160,"Average","owner-occupied",51.440211,-0.039922,104,30,3,"forest hill","Thames Water",58000,"Lewisham","light_rail",0,1,1,0.9451494,461000,334097.885891979,-0.275275735592236,0
7808,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE6","E",118,5,6.6,1.6,290,68,"Poor","owner-occupied",51.439693,0.001337,97,33,3,"lee","Thames Water",56800,"Lewisham","rail",0,1,0,1.2527424,701000,507950.619605438,-0.275391412831044,0
4414,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","C",97.61,6,3.7,3.4,226,209,"Poor","owner-occupied",51.442658,-0.193972,53,11,3,"earlsfield","Thames Water",76700,"Wandsworth","rail",0,1,0,0.3660046,783000,567356.346041223,-0.275406965464594,0
1088,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA14","D",69,3,3,1.9,247,154,"Average","owner-occupied",51.430975,0.121239,151,43,5,"albany park","Thames Water",50500,"Bexley","rail",0,1,0,0.7295236,310000,224599.8747309,-0.275484275061613,0
630,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB8","D",56,4,2.5,1.3,254,135,"Average","owner-occupied",51.520077,-0.459494,94,36,6,"west drayton","Affinity Water",46000,"Hillingdon","rail",0,1,0,1.1564254,246000,178187.48178125,-0.275660643165652,0
2312,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB5","D",63,2,3.6,1.9,298,158,"Average","owner-occupied",51.537573,-0.366261,76,32,5,"northolt","Affinity Water",44800,"Ealing","tube",1,0,0,0.9985898,277000,200591.043669809,-0.27584460769022,0
1307,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",140,5,6.1,5.1,261,220,"Very Poor","owner-occupied",51.555668,-0.191115,28,81,2,"west hampstead thameslink","Thames Water",67300,"Camden","rail",0,1,0,0.5201118,1230000,890420.955989663,-0.27608052358564,0
3526,NA,NA,"T","N","F",NA,NA,NA,"WEALDSTONE",NA,NA,"HA3","E",76,4,4.6,0.8,341,60,"Average","owner-occupied",51.600751,-0.329096,106,61,5,"harrow and wealdstone","Affinity Water",50600,"Brent","tube",2,1,1,0.7400874,568000,411175.243329429,-0.276099923715795,0
12562,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","C",59,2,1.5,1.4,142,136,"Average","owner-occupied",51.551654,-0.296625,79,38,4,"wembley central","Affinity Water",48900,"Brent","tube",2,1,1,0.1037738,229000,165728.2627984,-0.276295795640173,0
7839,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","D",125,7,5.5,3.4,251,152,"Average","owner-occupied",51.369058,-0.155538,52,34,5,"carshalton","SES Water",53400,"Sutton","rail",0,1,0,0.6655194,556000,402364.587370378,-0.276322684585651,0
15870,NA,NA,"T","N","F",NA,NA,NA,"EAST DULWICH",NA,NA,"SE22","E",113,7,4,2.2,172,89,"Good","owner-occupied",51.452324,-0.072449,95,42,2,"north dulwich","Thames Water",59400,"Southwark","rail",0,1,0,1.0166104,959000,693493.642031727,-0.276857516129586,0
11452,NA,NA,"F","N","L",NA,NA,NA,"CHINGFORD",NA,NA,"E4","D",56.08,3,3.4,2.9,362,313,"Average","rental (private)",51.628456,-0.003734,159,56,5,"chingford","Thames Water",55200,"Waltham Forest","light_rail",0,0,1,0.848211,319000,230424.434066409,-0.277666350889001,0
7987,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT1","D",123,6,4,2.1,185,94,"Good","owner-occupied",51.406994,-0.306621,34,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.6543342,915000,660486.753816689,-0.278156553205804,0
8689,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",70,3,3.1,2.1,228,158,"Very Poor","owner-occupied",51.462802,-0.062737,74,24,2,"nunhead","Thames Water",45300,"Southwark","rail",0,1,0,0.6878898,537000,387409.959210621,-0.278566183965324,0
14785,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB5","B",57,3,1,1,105,105,"Good","owner-occupied",51.531747,-0.376028,83,33,5,"northolt","Affinity Water",44800,"Ealing","tube",1,0,0,1.3900718,265000,190805.754865063,-0.279978283528065,0
8298,NA,NA,"F","N","L",NA,NA,NA,"ELTHAM",NA,NA,"SE9","C",77,3,2.6,2.2,194,164,"Average","owner-occupied",51.450357,0.066727,60,63,4,"eltham","Thames Water",52800,"Greenwich","rail",0,1,0,0.988026,383000,275766.202782861,-0.279983804744489,0
10086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE20","E",144,8,7,2.8,278,109,"Poor","rental (private)",51.41989,-0.049781,102,37,4,"penge east","Thames Water",55200,"Bromley","rail",0,1,0,0.2156258,809000,582372.05261443,-0.28013343310948,0
13103,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG6","D",214,8,9.1,4.8,242,127,"Good","owner-occupied",51.58205,0.079264,140,26,4,"barkingside","Essex & Suffolk Water",55100,"Redbridge","tube",1,0,0,0.8997872,628000,450677.653875944,-0.28236042376442,0
6434,NA,NA,"F","N","L",NA,NA,NA,"MARYLEBONE",NA,NA,"NW1","C",100.97,4,3.4,2.7,203,161,"Very Poor","owner-occupied",51.52428,-0.161367,70,35,1,"marylebone","Thames Water",60700,"Camden","tube",2,1,0,0.170885,1637000,1174314.32012,-0.28264244342089,0
1349,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR8","D",64,3,3.3,3.3,294,289,"Average","owner-occupied",51.325056,-0.103711,78,100,6,"kenley","SES Water",60700,"Croydon","rail",0,1,0,0.1976052,313000,224466.204095721,-0.282855577968943,0
9410,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW7","C",146,5,4.1,2.4,159,93,"Average","owner-occupied",51.494444,-0.174654,83,13,1,"south kensington","Thames Water",70100,"Kensington and Chelsea","tube",3,0,0,0.1106092,2152000,1542140.77536441,-0.283391833009102,0
7813,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",76,3,3,1.6,220,122,"Very Poor","owner-occupied",51.546279,-0.099518,97,37,2,"highbury and islington","Thames Water",53300,"Islington","tube",1,1,1,0.2435888,715000,511287.631865855,-0.284912402984819,0
15836,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","C",74.66,4,2.6,1.9,210,149,"Average","owner-occupied",51.56426,-0.051026,83,12,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.3336918,561000,400327.992640684,-0.286402865168122,0
12962,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR7","D",86,5,3.5,1.9,231,120,"Average","owner-occupied",51.422594,0.070436,73,74,4,"new eltham","Thames Water",55000,"Bromley","rail",0,1,0,1.5559856,489000,348692.092959251,-0.286928235257155,0
10090,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM3","D",69,4,4.2,3.3,346,266,"Average","owner-occupied",51.610902,0.225864,30,44,6,"harold wood","Essex & Suffolk Water",41500,"Havering","rail",0,1,0,1.4484834,237000,168936.539725481,-0.287187596095015,0
2779,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","E",117,6,6.8,3.7,331,178,"Average","owner-occupied",51.382021,-0.061177,110,58,3,"woodside","Thames Water",59100,"Croydon","light_rail",0,0,1,0.627614,585000,416912.787547408,-0.287328568295029,0
3498,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",178,6,6.4,3.4,205,106,"Poor","owner-occupied",51.58301,-0.128213,134,43,3,"hornsey","Thames Water",65800,"Haringey","rail",0,1,0,0.9333428,1204000,856975.104514993,-0.288226657379574,0
11022,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N6","F",168.29,8,16,12,422,312,"Poor","owner-occupied",51.572963,-0.150355,54,130,3,"highgate","Thames Water",63600,"Camden","tube",1,0,0,0.4617002,2324000,1653003.93968815,-0.288724638688402,0
6105,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","E",148,6,8.1,3.7,262,112,"Poor","owner-occupied",51.461808,-0.097602,88,33,2,"loughborough junction","Thames Water",58500,"Lambeth","rail",0,1,0,0.5785234,1181000,839983.953762653,-0.288751944316128,0
10272,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"TW11","D",191,7,6,3.9,178,114,"Average","owner-occupied",51.425678,-0.318919,134,10,6,"teddington","Thames Water",63800,"Richmond upon Thames","rail",0,1,0,0.7226882,1403000,991964.509886856,-0.292968987963752,0
11052,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW20","C",51.3,4,2.3,1.6,275,188,"Average","owner-occupied",51.40933,-0.24472,133,16,4,"new malden","Thames Water",57900,"Merton","rail",0,1,0,1.0433306,384000,271366.113572503,-0.293317412571607,0
3374,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE5","C",64,3,2.1,1.5,190,133,"Good","rental (private)",51.471184,-0.079199,118,21,2,"peckham rye","Thames Water",56300,"Southwark","light_rail",0,1,1,0.487799,630000,444871.16717438,-0.293855290199397,0
4708,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB4","D",103,5,4.5,1.8,247,100,"Average","owner-occupied",51.524843,-0.417011,80,37,5,"hayes and harlington","Affinity Water",53100,"Hillingdon","rail",0,1,0,1.6162614,527000,372089.533139024,-0.293947754954414,0
9983,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",93,6,6.2,1.5,379,89,"Average","owner-occupied",51.380658,0.099882,74,64,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,1.0340096,614000,432849.093296481,-0.295034050005731,0
7332,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW20","D",177,8,7.4,4.1,237,130,"Good","owner-occupied",51.413258,-0.222568,55,20,4,"raynes park","Thames Water",72900,"Merton","rail",0,1,0,0.3989388,1118000,787744.273967703,-0.295398681603128,0
9141,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",90,5,4.3,1,269,61,"Average","owner-occupied",51.58529,0.029843,127,21,4,"snaresbrook","Thames Water",55000,"Redbridge","tube",1,0,0,0.71461,724000,509819.296582851,-0.295829700852416,0
5956,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA5","D",79,5,3,0.9,214,60,"Average","owner-occupied",51.586528,-0.409614,42,47,5,"eastcote","Affinity Water",60700,"Harrow","tube",2,0,0,1.1576682,519000,364726.496343482,-0.297251452132019,0
14100,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E11","F",132,7,9.1,3.4,392,144,"Poor","owner-occupied",51.58167,0.033737,95,16,4,"wanstead","Thames Water",67700,"Redbridge","tube",1,0,0,0.5897086,819000,575437.04163217,-0.29739066955779,0
6069,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR3","E",109,7,5.8,2.2,302,111,"Average","owner-occupied",51.410336,-0.039892,27,29,4,"clock house","Thames Water",61300,"Bromley","rail",0,1,0,0.086996,677000,475123.224810244,-0.298193168670245,0
13436,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM11","E",112.9,6,6.2,6,300,292,"Average","owner-occupied",51.572986,0.211182,97,26,6,"emerson park","Essex & Suffolk Water",54000,"Havering","light_rail",0,0,1,0.4983628,579000,406022.655155759,-0.298751890922697,0
7747,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",52,3,2.4,1.7,297,216,"Poor","owner-occupied",51.447128,0.002008,144,25,3,"hither green","Thames Water",55700,"Lewisham","rail",0,1,0,0.55926,463000,324612.474949561,-0.298893142657536,0
15860,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","C",72,4,2.5,1.2,178,89,"Very Poor","owner-occupied",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,442000,309628.959452827,-0.299481992188175,0
12330,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA6","F",163,6,13,5.2,455,179,"Average","owner-occupied",51.614462,-0.436037,34,77,6,"northwood","Affinity Water",62000,"Hillingdon","tube",1,0,0,0.6238856,1075000,752744.219414288,-0.2997728191495,0
10920,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",183,6,6.8,3.2,211,97,"Average","owner-occupied",51.62139,-0.278818,77,63,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.6207786,837000,585551.789240529,-0.300416022412749,0
9482,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","E",69.3,3,5.5,5.1,474,439,"Very Poor","rental (private)",51.552474,-0.039327,133,12,2,"homerton","Thames Water",50100,"Hackney","light_rail",0,0,1,0.5151406,580000,405301.402972658,-0.301204477633348,0
14573,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW13","E",153,6,7.6,3.2,279,116,"Poor","owner-occupied",51.473787,-0.238662,89,8,3,"barnes","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.5362682,1645000,1147482.80530347,-0.302442063645306,0
6842,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE10","C",94,3,2.3,2.2,138,135,"Good","rental (private)",51.486821,-0.000604,94,7,3,"maze hill","Thames Water",58500,"Greenwich","rail",0,1,0,0.298272,746000,519444.97827031,-0.303693058618887,0
9895,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",121,7,4.1,2.4,193,111,"Average","owner-occupied",51.549545,-0.445936,140,37,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.5132764,618000,430181.408569608,-0.30391357836633,0
11738,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","D",61,3,2.5,1.5,213,126,"Average","owner-occupied",51.563367,-0.308205,69,50,4,"north wembley","Affinity Water",50600,"Brent","tube",2,0,1,0.1969838,342000,237891.370168062,-0.304411198339001,0
4368,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM3","D",110,6,5.4,2.9,275,147,"Average","owner-occupied",51.58921,0.231574,52,39,6,"harold wood","Essex & Suffolk Water",49400,"Havering","rail",0,1,0,0.5114122,661000,459426.409185637,-0.304952482321276,0
11747,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE4","D",59,3,3.1,1.5,296,146,"Very Poor","rental (private)",51.46564,-0.033909,159,29,2,"brockley","Thames Water",58800,"Lewisham","light_rail",0,1,1,0.2479386,540000,375046.151217732,-0.305470090337534,0
12449,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE25","E",105,4,7.4,7.2,367,354,"Average","rental (private)",51.404656,-0.082448,45,79,4,"norwood junction","Thames Water",51400,"Croydon","light_rail",0,1,1,0.615186,386000,267941.540845108,-0.305850930453089,0
9574,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE19","C",82,4,2.1,1.5,138,94,"Average","rental (private)",51.430365,-0.07966,21,77,3,"sydenham hill","Thames Water",56500,"Croydon","rail",0,1,0,0.3237494,493000,341889.438588223,-0.306512294952895,0
3348,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"SM6","D",164,7,6.4,3.6,210,118,"Very Good","owner-occupied",51.346593,-0.144076,113,99,5,"wallington","SES Water",59500,"Sutton","rail",0,1,0,1.2173226,1065000,738312.497044032,-0.306748829066637,0
83,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW8","D",198,8,6.7,3.2,183,85,"Very Poor","owner-occupied",51.477586,-0.125159,50,8,1,"stockwell","Thames Water",49900,"Lambeth","tube",1,0,0,0.385268,1498000,1038048.42365004,-0.307043775934556,0
1093,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR8","D",70.7,6,3.4,2.6,246,193,"Average","owner-occupied",51.331828,-0.113221,97,97,6,"reedham","SES Water",58600,"Croydon","rail",0,1,0,0.9774622,498000,345060.69617852,-0.307107035786105,0
3913,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW16","E",170,7,9.7,6.4,258,165,"Good","owner-occupied",51.408019,-0.114055,136,38,3,"norbury","Thames Water",54100,"Croydon","rail",0,1,0,0.4871776,715000,494818.199340601,-0.30794657434881,0
723,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN1","E",58.03,3,4.3,3.2,385,288,"Good","owner-occupied",51.659241,-0.078429,75,33,5,"enfield town","Thames Water",55200,"Enfield","light_rail",0,0,1,0.5629884,313000,216424.936388964,-0.308546529108743,0
9005,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W11","C",192,6,4,2.9,119,84,"Average","owner-occupied",51.516367,-0.200787,31,22,2,"westbourne park","Thames Water",47100,"Kensington and Chelsea","tube",2,0,0,0.5238402,2361000,1630779.51476117,-0.309284407132077,0
7545,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N21","C",56,3,3.2,1.7,339,182,"Average","owner-occupied",51.647776,-0.111147,37,63,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.8830094,377000,260148.735921488,-0.309950302595522,0
5094,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",64,3,3.1,1.5,276,134,"Very Poor","owner-occupied",51.544562,-0.088456,125,24,2,"canonbury","Thames Water",56000,"Islington","light_rail",0,0,1,0.5275686,677000,466523.331993582,-0.310896112269451,0
7623,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE19","D",81,4,3.8,2.9,266,199,"Very Poor","owner-occupied",51.430365,-0.07966,21,77,3,"sydenham hill","Thames Water",56500,"Croydon","rail",0,1,0,0.3237494,497000,341889.438588223,-0.312093684933154,0
12615,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E12","D",155,6,6.7,3.7,211,107,"Poor","owner-occupied",51.563873,0.03896,79,17,3,"manor park","Thames Water",59100,"Redbridge","rail",0,1,0,0.9277502,738000,506848.154370849,-0.313213882966329,0
11593,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",130,6,4.8,2.8,189,106,"Average","owner-occupied",51.462851,0.144153,85,55,5,"bexleyheath","Thames Water",49900,"Bexley","rail",0,1,0,0.571688,669000,459444.477393937,-0.313236954568107,0
12240,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE7","E",132,7,6.6,2.4,282,100,"Very Poor","owner-occupied",51.480316,0.027871,56,45,3,"westcombe park","Thames Water",55700,"Greenwich","rail",0,1,0,0.8680958,926000,635543.857421091,-0.313667540581975,0
1085,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE15","D",123,6,4.7,2.8,215,125,"Average","owner-occupied",51.469968,-0.0545,125,15,2,"nunhead","Thames Water",45200,"Southwark","rail",0,1,0,0.27963,1047000,717864.763215906,-0.314360302563604,0
1812,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",169,6,8.1,4.9,274,162,"Average","owner-occupied",51.394193,0.009571,46,61,5,"bromley south","Thames Water",63100,"Bromley","rail",0,1,0,0.6735976,1105000,757257.175823706,-0.314699388394836,0
11555,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","C",113,6,2.5,0.9,125,44,"Good","owner-occupied",51.383595,-0.23405,163,26,4,"worcester park","SES Water",61700,"Sutton","rail",0,1,0,0.7755072,585000,400589.389847406,-0.315231812226657,0
9641,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA1","D",128,6,5.4,1.3,238,56,"Good","owner-occupied",51.586974,-0.347472,71,63,5,"west harrow","Affinity Water",60000,"Brent","tube",1,0,0,0.7817212,671000,458549.917162184,-0.316617113022081,0
1548,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE22","E",166,8,7.9,3.7,272,125,"Good","owner-occupied",51.454467,-0.072114,77,33,2,"east dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.897923,1172000,799938.531324658,-0.317458591019916,0
